,id,name,grade level,course,course score
31714,2546,Kathy Cohen,12,Studio Art,91
31715,2547,Madison Rodgers,9,Algebra 1,83
31716,2547,Madison Rodgers,9,Biology,91
31717,2547,Madison Rodgers,9,World Geography,86
31718,2547,Madison Rodgers,9,English 1,81
31719,2547,Madison Rodgers,9,Studio Art,85
31720,2548,Mary Stokes,9,Geometry,95
31721,2548,Mary Stokes,9,Biology,73
31722,2548,Mary Stokes,9,World Geography,87
31723,2548,Mary Stokes,9,English 1,84
31724,2548,Mary Stokes,9,Computer Science,85
31725,2549,Bradley Moss,9,Geometry,88
31726,2549,Bradley Moss,9,Biology,98
31727,2549,Bradley Moss,9,World Geography,98
31728,2549,Bradley Moss,9,English 1,98
31729,2549,Bradley Moss,9,Physical Education,70
31730,2549,Bradley Moss,10,Algebra 2,85
31731,2549,Bradley Moss,10,Chemistry,97
31732,2549,Bradley Moss,10,World History,94
31733,2549,Bradley Moss,10,English 2,98
31734,2549,Bradley Moss,10,Music,75
31735,2550,Robert White,9,Geometry,93
31736,2550,Robert White,9,Biology,93
31737,2550,Robert White,9,World Geography,85
31738,2550,Robert White,9,English 1,94
31739,2550,Robert White,9,Music,92
31740,2550,Robert White,10,Algebra 2,88
31741,2550,Robert White,10,Chemistry,90
31742,2550,Robert White,10,World History,83
31743,2550,Robert White,10,English 2,99
31744,2550,Robert White,10,Computer Science,94
31745,2551,Christine Wood,9,Algebra 1,72
31746,2551,Christine Wood,9,Biology,84
31747,2551,Christine Wood,9,World Geography,89
31748,2551,Christine Wood,9,English 1,93
31749,2551,Christine Wood,9,Studio Art,73
31750,2551,Christine Wood,10,Geometry,70
31751,2551,Christine Wood,10,Chemistry,87
31752,2551,Christine Wood,10,World History,86
31753,2551,Christine Wood,10,English 2,94
31754,2551,Christine Wood,10,Cooking,71
31755,2551,Christine Wood,11,Algebra 2,70
31756,2551,Christine Wood,11,Physics,88
31757,2551,Christine Wood,11,American History,81
31758,2551,Christine Wood,11,English 3,90
31759,2551,Christine Wood,11,Yearbook,70
31760,2551,Christine Wood,12,Precalculus,75
31761,2551,Christine Wood,12,Anatomy,89
31762,2551,Christine Wood,12,Economics,76
31763,2551,Christine Wood,12,English 4,93
31764,2551,Christine Wood,12,Computer Science,70
31765,2552,Angela Lutz,9,Geometry,85
31766,2552,Angela Lutz,9,Biology,86
31767,2552,Angela Lutz,9,World Geography,79
31768,2552,Angela Lutz,9,English 1,86
31769,2552,Angela Lutz,9,Yearbook,77
31770,2553,John Hayden,9,Geometry,78
31771,2553,John Hayden,9,Biology,95
31772,2553,John Hayden,9,World Geography,80
31773,2553,John Hayden,9,English 1,97
31774,2553,John Hayden,9,Studio Art,89
31775,2553,John Hayden,10,Algebra 2,73
31776,2553,John Hayden,10,Chemistry,92
31777,2553,John Hayden,10,World History,80
31778,2553,John Hayden,10,English 2,94
31779,2553,John Hayden,10,Computer Science,91
31780,2553,John Hayden,11,Precalculus,74
31781,2553,John Hayden,11,Physics,87
31782,2553,John Hayden,11,American History,83
31783,2553,John Hayden,11,English 3,90
31784,2553,John Hayden,11,Cooking,87
31785,2554,Donald Taylor,9,Geometry,100
31786,2554,Donald Taylor,9,Biology,76
31787,2554,Donald Taylor,9,World Geography,73
31788,2554,Donald Taylor,9,English 1,95
31789,2554,Donald Taylor,9,Physical Education,80
31790,2555,Colleen Trevino,9,Algebra 1,79
31791,2555,Colleen Trevino,9,Biology,74
31792,2555,Colleen Trevino,9,World Geography,88
31793,2555,Colleen Trevino,9,English 1,75
31794,2555,Colleen Trevino,9,Physical Education,88
31795,2555,Colleen Trevino,10,Geometry,80
31796,2555,Colleen Trevino,10,Chemistry,73
31797,2555,Colleen Trevino,10,World History,88
31798,2555,Colleen Trevino,10,English 2,79
31799,2555,Colleen Trevino,10,Physical Education,93
31800,2556,Nicole Carr,9,Geometry,94
31801,2556,Nicole Carr,9,Biology,92
31802,2556,Nicole Carr,9,World Geography,79
31803,2556,Nicole Carr,9,English 1,78
31804,2556,Nicole Carr,9,Computer Science,82
31805,2556,Nicole Carr,10,Algebra 2,90
31806,2556,Nicole Carr,10,Chemistry,94
31807,2556,Nicole Carr,10,World History,77
31808,2556,Nicole Carr,10,English 2,83
31809,2556,Nicole Carr,10,Physical Education,79
31810,2556,Nicole Carr,11,Precalculus,94
31811,2556,Nicole Carr,11,Physics,94
31812,2556,Nicole Carr,11,American History,74
31813,2556,Nicole Carr,11,English 3,86
31814,2556,Nicole Carr,11,Music,81
31815,2557,Hunter Ellis DDS,9,Algebra 1,76
31816,2557,Hunter Ellis DDS,9,Biology,93
31817,2557,Hunter Ellis DDS,9,World Geography,95
31818,2557,Hunter Ellis DDS,9,English 1,84
31819,2557,Hunter Ellis DDS,9,Computer Science,95
31820,2558,Dalton Gonzalez,9,Algebra 1,87
31821,2558,Dalton Gonzalez,9,Biology,83
31822,2558,Dalton Gonzalez,9,World Geography,77
31823,2558,Dalton Gonzalez,9,English 1,72
31824,2558,Dalton Gonzalez,9,Studio Art,85
31825,2558,Dalton Gonzalez,10,Geometry,88
31826,2558,Dalton Gonzalez,10,Chemistry,81
31827,2558,Dalton Gonzalez,10,World History,75
31828,2558,Dalton Gonzalez,10,English 2,70
31829,2558,Dalton Gonzalez,10,Computer Science,82
31830,2558,Dalton Gonzalez,11,Algebra 2,83
31831,2558,Dalton Gonzalez,11,Physics,80
31832,2558,Dalton Gonzalez,11,American History,76
31833,2558,Dalton Gonzalez,11,English 3,74
31834,2558,Dalton Gonzalez,11,Yearbook,83
31835,2559,Rebecca Richardson,9,Algebra 1,70
31836,2559,Rebecca Richardson,9,Biology,86
31837,2559,Rebecca Richardson,9,World Geography,87
31838,2559,Rebecca Richardson,9,English 1,97
31839,2559,Rebecca Richardson,9,Cooking,87
31840,2559,Rebecca Richardson,10,Geometry,70
31841,2559,Rebecca Richardson,10,Chemistry,88
31842,2559,Rebecca Richardson,10,World History,89
31843,2559,Rebecca Richardson,10,English 2,99
31844,2559,Rebecca Richardson,10,Yearbook,86
31845,2559,Rebecca Richardson,11,Algebra 2,73
31846,2559,Rebecca Richardson,11,Physics,86
31847,2559,Rebecca Richardson,11,American History,86
31848,2559,Rebecca Richardson,11,English 3,94
31849,2559,Rebecca Richardson,11,Yearbook,85
31850,2560,Bridget Meyer,9,Algebra 1,76
31851,2560,Bridget Meyer,9,Biology,76
31852,2560,Bridget Meyer,9,World Geography,79
31853,2560,Bridget Meyer,9,English 1,96
31854,2560,Bridget Meyer,9,Physical Education,89
31855,2561,Mario Mullen,9,Algebra 1,72
31856,2561,Mario Mullen,9,Biology,77
31857,2561,Mario Mullen,9,World Geography,90
31858,2561,Mario Mullen,9,English 1,88
31859,2561,Mario Mullen,9,Music,79
31860,2561,Mario Mullen,10,Geometry,76
31861,2561,Mario Mullen,10,Chemistry,79
31862,2561,Mario Mullen,10,World History,87
31863,2561,Mario Mullen,10,English 2,84
31864,2561,Mario Mullen,10,Cooking,83
31865,2561,Mario Mullen,11,Algebra 2,73
31866,2561,Mario Mullen,11,Physics,75
31867,2561,Mario Mullen,11,American History,83
31868,2561,Mario Mullen,11,English 3,87
31869,2561,Mario Mullen,11,Yearbook,86
31870,2562,Eric Moreno,9,Geometry,94
31871,2562,Eric Moreno,9,Biology,100
31872,2562,Eric Moreno,9,World Geography,73
31873,2562,Eric Moreno,9,English 1,87
31874,2562,Eric Moreno,9,Physical Education,72
31875,2562,Eric Moreno,10,Algebra 2,92
31876,2562,Eric Moreno,10,Chemistry,100
31877,2562,Eric Moreno,10,World History,70
31878,2562,Eric Moreno,10,English 2,92
31879,2562,Eric Moreno,10,Cooking,73
31880,2563,Joseph Mayer,9,Algebra 1,83
31881,2563,Joseph Mayer,9,Biology,80
31882,2563,Joseph Mayer,9,World Geography,99
31883,2563,Joseph Mayer,9,English 1,100
31884,2563,Joseph Mayer,9,Yearbook,99
31885,2564,Matthew Carey,9,Algebra 1,94
31886,2564,Matthew Carey,9,Biology,93
31887,2564,Matthew Carey,9,World Geography,81
31888,2564,Matthew Carey,9,English 1,73
31889,2564,Matthew Carey,9,Computer Science,91
31890,2564,Matthew Carey,10,Geometry,95
31891,2564,Matthew Carey,10,Chemistry,96
31892,2564,Matthew Carey,10,World History,82
31893,2564,Matthew Carey,10,English 2,77
31894,2564,Matthew Carey,10,Computer Science,94
31895,2564,Matthew Carey,11,Algebra 2,99
31896,2564,Matthew Carey,11,Physics,92
31897,2564,Matthew Carey,11,American History,79
31898,2564,Matthew Carey,11,English 3,76
31899,2564,Matthew Carey,11,Computer Science,98
31900,2565,Kenneth Hernandez,9,Algebra 1,85
31901,2565,Kenneth Hernandez,9,Biology,95
31902,2565,Kenneth Hernandez,9,World Geography,77
31903,2565,Kenneth Hernandez,9,English 1,76
31904,2565,Kenneth Hernandez,9,Music,93
31905,2565,Kenneth Hernandez,10,Geometry,87
31906,2565,Kenneth Hernandez,10,Chemistry,91
31907,2565,Kenneth Hernandez,10,World History,74
31908,2565,Kenneth Hernandez,10,English 2,78
31909,2565,Kenneth Hernandez,10,Yearbook,95
31910,2566,Kelly Mitchell,9,Algebra 1,99
31911,2566,Kelly Mitchell,9,Biology,94
31912,2566,Kelly Mitchell,9,World Geography,72
31913,2566,Kelly Mitchell,9,English 1,81
31914,2566,Kelly Mitchell,9,Yearbook,92
31915,2566,Kelly Mitchell,10,Geometry,98
31916,2566,Kelly Mitchell,10,Chemistry,90
31917,2566,Kelly Mitchell,10,World History,70
31918,2566,Kelly Mitchell,10,English 2,77
31919,2566,Kelly Mitchell,10,Physical Education,97
31920,2567,Ryan Johnson,9,Algebra 1,85
31921,2567,Ryan Johnson,9,Biology,100
31922,2567,Ryan Johnson,9,World Geography,88
31923,2567,Ryan Johnson,9,English 1,96
31924,2567,Ryan Johnson,9,Physical Education,77
31925,2567,Ryan Johnson,10,Geometry,82
31926,2567,Ryan Johnson,10,Chemistry,100
31927,2567,Ryan Johnson,10,World History,92
31928,2567,Ryan Johnson,10,English 2,97
31929,2567,Ryan Johnson,10,Cooking,78
31930,2567,Ryan Johnson,11,Algebra 2,87
31931,2567,Ryan Johnson,11,Physics,98
31932,2567,Ryan Johnson,11,American History,87
31933,2567,Ryan Johnson,11,English 3,92
31934,2567,Ryan Johnson,11,Computer Science,78
31935,2568,Michael Cross,9,Geometry,86
31936,2568,Michael Cross,9,Biology,82
31937,2568,Michael Cross,9,World Geography,71
31938,2568,Michael Cross,9,English 1,75
31939,2568,Michael Cross,9,Yearbook,83
31940,2569,Angel Lozano,9,Algebra 1,88
31941,2569,Angel Lozano,9,Biology,95
31942,2569,Angel Lozano,9,World Geography,88
31943,2569,Angel Lozano,9,English 1,81
31944,2569,Angel Lozano,9,Computer Science,75
31945,2570,Nicholas Estes,9,Geometry,96
31946,2570,Nicholas Estes,9,Biology,73
31947,2570,Nicholas Estes,9,World Geography,87
31948,2570,Nicholas Estes,9,English 1,85
31949,2570,Nicholas Estes,9,Studio Art,83
31950,2570,Nicholas Estes,10,Algebra 2,92
31951,2570,Nicholas Estes,10,Chemistry,71
31952,2570,Nicholas Estes,10,World History,91
31953,2570,Nicholas Estes,10,English 2,85
31954,2570,Nicholas Estes,10,Cooking,85
31955,2570,Nicholas Estes,11,Precalculus,89
31956,2570,Nicholas Estes,11,Physics,70
31957,2570,Nicholas Estes,11,American History,86
31958,2570,Nicholas Estes,11,English 3,84
31959,2570,Nicholas Estes,11,Music,90
31960,2570,Nicholas Estes,12,Calculus,91
31961,2570,Nicholas Estes,12,Anatomy,70
31962,2570,Nicholas Estes,12,American Government,91
31963,2570,Nicholas Estes,12,English 4,86
31964,2570,Nicholas Estes,12,Physical Education,90
31965,2571,Kevin Ramirez,9,Geometry,72
31966,2571,Kevin Ramirez,9,Biology,83
31967,2571,Kevin Ramirez,9,World Geography,91
31968,2571,Kevin Ramirez,9,English 1,74
31969,2571,Kevin Ramirez,9,Music,81
31970,2571,Kevin Ramirez,10,Algebra 2,77
31971,2571,Kevin Ramirez,10,Chemistry,88
31972,2571,Kevin Ramirez,10,World History,92
31973,2571,Kevin Ramirez,10,English 2,73
31974,2571,Kevin Ramirez,10,Music,76
31975,2572,Craig Ramirez MD,9,Geometry,84
31976,2572,Craig Ramirez MD,9,Biology,89
31977,2572,Craig Ramirez MD,9,World Geography,82
31978,2572,Craig Ramirez MD,9,English 1,98
31979,2572,Craig Ramirez MD,9,Music,96
31980,2573,Matthew Bryan,9,Geometry,79
31981,2573,Matthew Bryan,9,Biology,82
31982,2573,Matthew Bryan,9,World Geography,83
31983,2573,Matthew Bryan,9,English 1,86
31984,2573,Matthew Bryan,9,Computer Science,99
31985,2573,Matthew Bryan,10,Algebra 2,82
31986,2573,Matthew Bryan,10,Chemistry,80
31987,2573,Matthew Bryan,10,World History,86
31988,2573,Matthew Bryan,10,English 2,88
31989,2573,Matthew Bryan,10,Music,95
31990,2573,Matthew Bryan,11,Precalculus,85
31991,2573,Matthew Bryan,11,Physics,80
31992,2573,Matthew Bryan,11,American History,81
31993,2573,Matthew Bryan,11,English 3,83
31994,2573,Matthew Bryan,11,Studio Art,90
31995,2574,Autumn Davis,9,Geometry,88
31996,2574,Autumn Davis,9,Biology,78
31997,2574,Autumn Davis,9,World Geography,100
31998,2574,Autumn Davis,9,English 1,72
31999,2574,Autumn Davis,9,Music,77
32000,2575,Kevin Bauer,9,Algebra 1,86
32001,2575,Kevin Bauer,9,Biology,86
32002,2575,Kevin Bauer,9,World Geography,77
32003,2575,Kevin Bauer,9,English 1,80
32004,2575,Kevin Bauer,9,Cooking,94
32005,2575,Kevin Bauer,10,Geometry,90
32006,2575,Kevin Bauer,10,Chemistry,85
32007,2575,Kevin Bauer,10,World History,75
32008,2575,Kevin Bauer,10,English 2,78
32009,2575,Kevin Bauer,10,Yearbook,89
32010,2575,Kevin Bauer,11,Algebra 2,92
32011,2575,Kevin Bauer,11,Physics,89
32012,2575,Kevin Bauer,11,American History,75
32013,2575,Kevin Bauer,11,English 3,80
32014,2575,Kevin Bauer,11,Yearbook,84
32015,2575,Kevin Bauer,12,Precalculus,94
32016,2575,Kevin Bauer,12,Anatomy,86
32017,2575,Kevin Bauer,12,American Government,75
32018,2575,Kevin Bauer,12,English 4,79
32019,2575,Kevin Bauer,12,Studio Art,85
32020,2576,Joshua Ramirez,9,Algebra 1,88
32021,2576,Joshua Ramirez,9,Biology,85
32022,2576,Joshua Ramirez,9,World Geography,77
32023,2576,Joshua Ramirez,9,English 1,79
32024,2576,Joshua Ramirez,9,Yearbook,86
32025,2576,Joshua Ramirez,10,Geometry,92
32026,2576,Joshua Ramirez,10,Chemistry,81
32027,2576,Joshua Ramirez,10,World History,75
32028,2576,Joshua Ramirez,10,English 2,77
32029,2576,Joshua Ramirez,10,Yearbook,82
32030,2576,Joshua Ramirez,11,Algebra 2,94
32031,2576,Joshua Ramirez,11,Physics,78
32032,2576,Joshua Ramirez,11,American History,79
32033,2576,Joshua Ramirez,11,English 3,79
32034,2576,Joshua Ramirez,11,Cooking,79
32035,2577,Melissa Fuller,9,Algebra 1,85
32036,2577,Melissa Fuller,9,Biology,77
32037,2577,Melissa Fuller,9,World Geography,93
32038,2577,Melissa Fuller,9,English 1,75
32039,2577,Melissa Fuller,9,Music,89
32040,2577,Melissa Fuller,10,Geometry,87
32041,2577,Melissa Fuller,10,Chemistry,78
32042,2577,Melissa Fuller,10,World History,94
32043,2577,Melissa Fuller,10,English 2,77
32044,2577,Melissa Fuller,10,Music,91
32045,2577,Melissa Fuller,11,Algebra 2,91
32046,2577,Melissa Fuller,11,Physics,75
32047,2577,Melissa Fuller,11,American History,95
32048,2577,Melissa Fuller,11,English 3,76
32049,2577,Melissa Fuller,11,Physical Education,90
32050,2578,Debra Brown,9,Geometry,90
32051,2578,Debra Brown,9,Biology,84
32052,2578,Debra Brown,9,World Geography,76
32053,2578,Debra Brown,9,English 1,89
32054,2578,Debra Brown,9,Studio Art,96
32055,2578,Debra Brown,10,Algebra 2,85
32056,2578,Debra Brown,10,Chemistry,83
32057,2578,Debra Brown,10,World History,75
32058,2578,Debra Brown,10,English 2,91
32059,2578,Debra Brown,10,Physical Education,91
32060,2579,Brenda Harris,9,Algebra 1,73
32061,2579,Brenda Harris,9,Biology,80
32062,2579,Brenda Harris,9,World Geography,82
32063,2579,Brenda Harris,9,English 1,87
32064,2579,Brenda Harris,9,Yearbook,90
32065,2580,Duane Hill,9,Algebra 1,95
32066,2580,Duane Hill,9,Biology,95
32067,2580,Duane Hill,9,World Geography,94
32068,2580,Duane Hill,9,English 1,96
32069,2580,Duane Hill,9,Studio Art,92
32070,2580,Duane Hill,10,Geometry,92
32071,2580,Duane Hill,10,Chemistry,99
32072,2580,Duane Hill,10,World History,93
32073,2580,Duane Hill,10,English 2,100
32074,2580,Duane Hill,10,Studio Art,97
32075,2581,Kelly Sullivan,9,Algebra 1,98
32076,2581,Kelly Sullivan,9,Biology,74
32077,2581,Kelly Sullivan,9,World Geography,84
32078,2581,Kelly Sullivan,9,English 1,100
32079,2581,Kelly Sullivan,9,Physical Education,76
32080,2581,Kelly Sullivan,10,Geometry,99
32081,2581,Kelly Sullivan,10,Chemistry,72
32082,2581,Kelly Sullivan,10,World History,86
32083,2581,Kelly Sullivan,10,English 2,100
32084,2581,Kelly Sullivan,10,Yearbook,78
32085,2581,Kelly Sullivan,11,Algebra 2,94
32086,2581,Kelly Sullivan,11,Physics,70
32087,2581,Kelly Sullivan,11,American History,86
32088,2581,Kelly Sullivan,11,English 3,100
32089,2581,Kelly Sullivan,11,Cooking,79
32090,2582,Stephen Velasquez,9,Algebra 1,88
32091,2582,Stephen Velasquez,9,Biology,87
32092,2582,Stephen Velasquez,9,World Geography,73
32093,2582,Stephen Velasquez,9,English 1,86
32094,2582,Stephen Velasquez,9,Yearbook,75
32095,2583,Steven Gallagher,9,Algebra 1,97
32096,2583,Steven Gallagher,9,Biology,70
32097,2583,Steven Gallagher,9,World Geography,80
32098,2583,Steven Gallagher,9,English 1,93
32099,2583,Steven Gallagher,9,Physical Education,84
32100,2583,Steven Gallagher,10,Geometry,99
32101,2583,Steven Gallagher,10,Chemistry,70
32102,2583,Steven Gallagher,10,World History,80
32103,2583,Steven Gallagher,10,English 2,90
32104,2583,Steven Gallagher,10,Cooking,81
32105,2584,John Cruz,9,Algebra 1,95
32106,2584,John Cruz,9,Biology,86
32107,2584,John Cruz,9,World Geography,85
32108,2584,John Cruz,9,English 1,98
32109,2584,John Cruz,9,Computer Science,86
32110,2584,John Cruz,10,Geometry,99
32111,2584,John Cruz,10,Chemistry,86
32112,2584,John Cruz,10,World History,88
32113,2584,John Cruz,10,English 2,98
32114,2584,John Cruz,10,Studio Art,87
32115,2584,John Cruz,11,Algebra 2,100
32116,2584,John Cruz,11,Physics,81
32117,2584,John Cruz,11,American History,93
32118,2584,John Cruz,11,English 3,100
32119,2584,John Cruz,11,Physical Education,89
32120,2584,John Cruz,12,Precalculus,98
32121,2584,John Cruz,12,Astronomy,76
32122,2584,John Cruz,12,Economics,89
32123,2584,John Cruz,12,English 4,97
32124,2584,John Cruz,12,Yearbook,90
32125,2585,William Nguyen,9,Algebra 1,96
32126,2585,William Nguyen,9,Biology,90
32127,2585,William Nguyen,9,World Geography,100
32128,2585,William Nguyen,9,English 1,100
32129,2585,William Nguyen,9,Yearbook,93
32130,2585,William Nguyen,10,Geometry,97
32131,2585,William Nguyen,10,Chemistry,87
32132,2585,William Nguyen,10,World History,100
32133,2585,William Nguyen,10,English 2,100
32134,2585,William Nguyen,10,Yearbook,90
32135,2585,William Nguyen,11,Algebra 2,96
32136,2585,William Nguyen,11,Physics,84
32137,2585,William Nguyen,11,American History,97
32138,2585,William Nguyen,11,English 3,100
32139,2585,William Nguyen,11,Studio Art,89
32140,2586,Jennifer Edwards,9,Geometry,93
32141,2586,Jennifer Edwards,9,Biology,75
32142,2586,Jennifer Edwards,9,World Geography,94
32143,2586,Jennifer Edwards,9,English 1,100
32144,2586,Jennifer Edwards,9,Studio Art,87
32145,2587,Stephanie Mckinney,9,Algebra 1,89
32146,2587,Stephanie Mckinney,9,Biology,93
32147,2587,Stephanie Mckinney,9,World Geography,82
32148,2587,Stephanie Mckinney,9,English 1,78
32149,2587,Stephanie Mckinney,9,Computer Science,81
32150,2587,Stephanie Mckinney,10,Geometry,94
32151,2587,Stephanie Mckinney,10,Chemistry,95
32152,2587,Stephanie Mckinney,10,World History,82
32153,2587,Stephanie Mckinney,10,English 2,81
32154,2587,Stephanie Mckinney,10,Physical Education,83
32155,2588,Erika Kelly,9,Geometry,96
32156,2588,Erika Kelly,9,Biology,86
32157,2588,Erika Kelly,9,World Geography,75
32158,2588,Erika Kelly,9,English 1,75
32159,2588,Erika Kelly,9,Music,75
32160,2588,Erika Kelly,10,Algebra 2,95
32161,2588,Erika Kelly,10,Chemistry,90
32162,2588,Erika Kelly,10,World History,78
32163,2588,Erika Kelly,10,English 2,78
32164,2588,Erika Kelly,10,Music,75
32165,2589,Brittany Taylor,9,Geometry,82
32166,2589,Brittany Taylor,9,Biology,93
32167,2589,Brittany Taylor,9,World Geography,74
32168,2589,Brittany Taylor,9,English 1,89
32169,2589,Brittany Taylor,9,Computer Science,73
32170,2589,Brittany Taylor,10,Algebra 2,79
32171,2589,Brittany Taylor,10,Chemistry,88
32172,2589,Brittany Taylor,10,World History,79
32173,2589,Brittany Taylor,10,English 2,85
32174,2589,Brittany Taylor,10,Studio Art,70
32175,2589,Brittany Taylor,11,Precalculus,80
32176,2589,Brittany Taylor,11,Physics,86
32177,2589,Brittany Taylor,11,American History,80
32178,2589,Brittany Taylor,11,English 3,88
32179,2589,Brittany Taylor,11,Computer Science,70
32180,2590,William Harris,9,Geometry,74
32181,2590,William Harris,9,Biology,76
32182,2590,William Harris,9,World Geography,74
32183,2590,William Harris,9,English 1,92
32184,2590,William Harris,9,Studio Art,70
32185,2590,William Harris,10,Algebra 2,73
32186,2590,William Harris,10,Chemistry,81
32187,2590,William Harris,10,World History,79
32188,2590,William Harris,10,English 2,87
